ASP;Denominazione;Indirizzo;Citta';Provincia;Attivita';Tipo sede
ME;CASA DI CURA VILLA IGEA ;VIA CONSOLARE VALERIA 45/47 ;Messina;ME;Casa di cura;Sede Operativa
ME;CASA DI CURA VILLA IGEA SRL;VIA CONSOLARE VALERIA 45/47 ;Messina;ME;Attività  ambulatoriale case di cura private;Sede Operativa
ME;CASA DI CURA VILLA SALUS;VIALE REGINA MARGHERITA 15/B;Messina;ME;Attività  ambulatoriale case di cura private;Sede Operativa
ME;CASA DI CURA VILLA SALUS ;VIALE REGINA MARGHERITA 15/B;Messina;ME;Casa di cura;Sede Operativa
ME;CDF CENTRO DIAGNOSTICO FIORELLO SAS ANALISI CLINICHE DI FIORELLO SANTINA;VIA MANCINI  18;Capo d'Orlando;ME;Medicina di laboratorio;Sede Operativa
ME;CENTRO CRISAFULLI  ORTOPEDIA, MEDICINA FISICA E RIABILITATIVA  SAS DELLA DOTTSSA DANIELA CRISAFULLI & C;VIALE CADORNA IS. 212;Messina;ME;Presidio ambulatoriali recupero riabilitazione;Sede Operativa
ME;CENTRO DI FISIOKINESITERAPIA QUATTROCCHI AGOSTINO DI SACCA' MARIO E BONFIGLIO CHILLEMI FELICIA SAS ;VIA KENNEDY  ANG. VIA GARIBALDI;Barcellona Pozzo di Gotto;ME;Presidio ambulatoriali recupero riabilitazione;Sede Operativa
ME;CENTRO DI MEDICINA RIABILITATIVA AMMANNATO SRL;S.S. 114  102 CONTESSE;Messina;ME;Presidio ambulatoriali recupero riabilitazione;Sede Operativa
ME;CENTRO DI MEDICINA RIABILITATIVA DOTTSSA ANNAMARIA MARCHESE SAS;VAI CAMPO SPORTIVO  21;Santa Teresa di Riva;ME;Presidio ambulatoriali recupero riabilitazione;Sede Operativa
ME;CENTRO DI SOLIDARIETA' FARO SOCIETA' COOPERATIVA SOCIALE;VIA SAN JACHIDDU 74;Messina;ME;Strutture riabilitazione ed educative assistenziali per dipendenti sostanze d'abuso;Sede Operativa
ME;CENTRO DIAGNOSTICA PER IMMAGINI SRL;VIA CAMPO SPORTIVO  21;Santa Teresa di Riva;ME;Radiologia;Sede Operativa
ME;CENTRO DIAGNOSTICO BOCCETTA SRL;VIA FAUSTINA E TERTULLO IS. 356;Messina;ME;Medicina di laboratorio;Sede Operativa
ME;CENTRO DIAGNOSTICO CARDIOVASCOLARE DI GRECO ANNA MARIA E C SAS;VIA PRIVATA P. BORSELLINO 37;Milazzo;ME;Cardiologia;Sede Operativa
ME;CENTRO DIAGNOSTICO CRISTINA SC A RL;VIA PIETRO NENNI 9-11;Santa Lucia del Mela;ME;Medicina di laboratorio - Aggregazione;Punto di accesso
ME;CENTRO DIAGNOSTICO CRISTINA SC A RL;via Giardino 1;Montalbano Elicona;ME;Medicina di laboratorio - Aggregazione;Punto Prelievo
ME;CENTRO DIAGNOSTICO CRISTINA SC A RL;via Romagnosi 18;Messina;ME;Medicina di laboratorio - Aggregazione;Punto di accesso
ME;CENTRO DIAGNOSTICO CRISTINA SC A RL;corso Cavour 74;Messina;ME;Medicina di laboratorio - Aggregazione;Punto di accesso
ME;CENTRO DIAGNOSTICO CRISTINA SC A RL;via Citarella is. 78;Messina;ME;Medicina di laboratorio - Aggregazione;Punto di accesso
ME;CENTRO DIAGNOSTICO CRISTINA SC A RL;via Consolare Pompea 1383;Messina;ME;Medicina di laboratorio - Aggregazione;Punto di accesso
ME;CENTRO DIAGNOSTICO CRISTINA SC A RL;via S. Anna 68;Falcone;ME;Medicina di laboratorio - Aggregazione;Punto di accesso
ME;CENTRO DIAGNOSTICO CRISTINA SC A RL ;VIA KENNEDY N. 500;Barcellona Pozzo di Gotto;ME;Medicina di laboratorio - Aggregazione;Sede Operativa
ME;CENTRO DIAGNOSTICO MESSINA SUD SRL;SS 114 KM 5,400 TREMESTIERI;Messina;ME;Radiologia;Sede Operativa
ME;CENTRO DIURNO LAM 85;CONTRADA ZUCCHERA 2 - VILL. SANT'AGATA;Messina;ME;Strutture riabilitazione ed educative assistenziali per dipendenti sostanze d'abuso;Sede Operativa
ME;CENTRO NAVACITA (ASS SORGE IL SOLE ONLUS);C.DA CRESTA;Naso;ME;Centro diurno per soggetti affetti da disturbo autistico;Sede Operativa
ME;CENTRO NUCLEARE SAS DI GENOVESE ADELE & C;VIA TRIESTE 48;Barcellona Pozzo di Gotto;ME;Radiologia;Sede Operativa
ME;CENTRO OFTALMICO REGIS SAS DI MEZZANO OSCAR E C;via M. Regis 65 ;Milazzo;ME;Oculistica;Sede Operativa
ME;CENTRO SERVIZI MEDICI SC A RL;via Silipigni 7;Taormina;ME;Medicina di laboratorio - Aggregazione;Punto di accesso
ME;CENTRO SERVIZI MEDICI SC A RL;VIA VITTORIO EMANUELE 75;Giardini-Naxos;ME;Medicina di laboratorio - Aggregazione;Punto di accesso
ME;CENTRO SERVIZI MEDICI SC A RL;via Rosario 45;Francavilla di Sicilia;ME;Medicina di laboratorio - Aggregazione;Punto di accesso
ME;CENTRO SERVIZI MEDICI SC A RL;via S. Ermanno 1;Messina;ME;Medicina di laboratorio - Aggregazione;Punto di accesso
ME;CENTRO SERVIZI MEDICI SC A RL;via Canova 149 isol. 5;Messina;ME;Medicina di laboratorio - Aggregazione;Punto di accesso
ME;CENTRO SICILIANO DI NEFROLOGIA E DIALISI;C.DA FAVATA';Santo Stefano di Camastra;ME;Dialisi;Sede Operativa
ME;CENTRO TERAPIA DI GREGORIO & C SAS;VIA TOMMASO CANNIZZARO  219;Messina;ME;Presidio ambulatoriali recupero riabilitazione;Sede Operativa
ME;COD SRL;VIA CONSOLARE VALERIA 64;Acquedolci;ME;Odontoiatria;Sede Operativa
ME;CONSORZIO D'AMICO 1980;via della Concordia 45;Milazzo;ME;Medicina di laboratorio - Aggregazione;Punto di accesso
ME;CONSORZIO D'AMICO 1980;via Nazionale 88;Villafranca Tirrena;ME;Medicina di laboratorio - Aggregazione;Punto di accesso
ME;CONSORZIO D'AMICO 1980;via Nazionale  50/P;Torregrotta;ME;Medicina di laboratorio - Aggregazione;Punto di accesso
ME;"CONSORZIO D'AMICO 1980     
";VIA NAZIONALE N. 50/P - FRAZIONE SCALA - ;Torregrotta;ME;Medicina di laboratorio - Aggregazione;Sede Operativa
ME;CONSULTORIO AIED ASSOCIAZIONE ITALIANA EDUCAZIONE DEMOGRAFICA;VIA GIUSEPPE CAPORALE 83/85 LOC.  S. AGATA;Messina;ME;Consultorio;Sede Operativa
ME;CONSULTORIO FAMILIARE UCIPEM ONLUS;VIA CALAMARO, 13;Villafranca Tirrena;ME;Consultorio;Sede Operativa
ME;CRU - CENTRO DI RIPRODUZIONE UMANA SRL;VIA TRENTO 20;Messina;ME;Procreazione Medicalmente Assistita;Sede Operativa
ME;CTA KENNEDY SRL;VIA FERDINANDO STAGNO D'ALCONTRES CDA PAPARDO;Messina;ME;Comunità  Terapeutica Assistita;Sede Operativa
ME;CTA KENNEDY SRL;VIA KENNEDY 1;Saponara;ME;Comunità  Terapeutica Assistita;Sede Operativa
ME;DIAGNOSTICA ARCHIMEDE SRL;VIA ARCHIMEDE 8;Sant'Agata di Militello;ME;Medicina di laboratorio;Sede Operativa
ME;DIAGNOSTICA DEI VERDI SRL;VIA DEI VERDI 58;Messina;ME;Medicina di laboratorio;Sede Operativa
ME;DIAVERUM ITALIA SRL;VIA  GENERALE ANGELO CAMBRIA 2;Barcellona Pozzo di Gotto;ME;Dialisi;Sede Operativa
ME;DISMED CENTRO STUDI PER LE DISABILITA' DEL MEDITERRANEO - ASSOCIAZIONE ONLUS;VIA TRIESTE 3 C.DA CUSOLITO - FARO SUPERIORE;Messina;ME;Presidi di riabilitazione funzionale di portatori disabilità  fisiche psichiche e sensoriali;Sede Operativa
ME;DOTT ALFIO SAPIA;S.S. 114 KM. 3,500 TOP RESIDENCE;Messina;ME;Dermatologia;Sede Operativa
ME;DOTT PIETRO MAZZAGATTI;VIA XXI OTTOBRE 606;Torregrotta;ME;Odontoiatria;Sede Operativa
ME;DOTT SILVESTRO MARTELLA;VIA CONSOLARE POMPEA  1741;Messina;ME;Medicina di laboratorio;Sede Operativa
ME;DOTT STELLA BRIENZA LUCIA SAS;VIA NAZIONALE 182/B VILLAGGIO S. MARGHERITA;Messina;ME;Medicina di laboratorio;Sede Operativa
ME;DOTT TRIFIRO' ANTONIO FRANCO ODONTOIATRIA E PROTESI DENTARIA;VIA GIOVANNI VERGA 26;Sant'Agata di Militello;ME;Odontoiatria;Sede Operativa
ME;DOTT.MASSIMO NATALE SRL;VIA CONSOLARE ANTICA 562/C;Capo d'Orlando;ME;Odontoiatria;Sede Operativa
ME;DOTTSSA ROSANNA VIOLA;VIALE DELLA LIBERTA'   115;Messina;ME;Odontoiatria;Sede Operativa
ME;ECAS  SAS DEL DOTT POLITO DOMENICO E FIGLI;VIA DEI MILLE  20;Milazzo;ME;Cardiologia;Sede Operativa
ME;EMMI LAB DIAGNOSTICA SC A RL;Piazzale Mercato Complesso I Portici;Santa Teresa di Riva;ME;Medicina di laboratorio - Aggregazione;Punto di accesso
ME;EMMI LAB DIAGNOSTICA SC A RL;via Damiano Rosso 2;Taormina;ME;Medicina di laboratorio - Aggregazione;Punto di accesso
ME;EMMI LAB DIAGNOSTICA SC A RL ;VIA DAMIANO ROSSO N. 2;Taormina;ME;Medicina di laboratorio - Aggregazione;Sede Operativa
ME;EMODIAGNOSTICA SAS DI FRANCHINA GIUSEPPE E C;VIA ROMA  15;Tortorici;ME;Medicina di laboratorio;Sede Operativa
ME;EMOLAB DOTT ANGELO SINDONI & C SAS;VIA NAZIONALE  206;Villafranca Tirrena;ME;Medicina di laboratorio;Sede Operativa
ME;EUROGESTIONI SPA - IL GIARDINO SUI LAGHI ;VIA CONSOLARE POMPEA 1935;Messina;ME;Residenza Sanitaria Assistita;Sede Operativa
ME;EVA SRL;VIALE ITALIA  1;Messina;ME;Medicina di laboratorio;Sede Operativa
ME;EVA SRL;VIALE ITALIA  1;Messina;ME;Radiologia Diagnostica;Sede Operativa
ME;FISIOKINESITERAPIA MALFA SRL;VIA UGO SANT'ONOFRIO N. 89;Barcellona Pozzo di Gotto;ME;Presidio ambulatoriali recupero riabilitazione;Sede Operativa
ME;FKT SAS DI BUEMI & C;PIAZZA NASTASI 3/4;Milazzo;ME;Presidio ambulatoriali recupero riabilitazione;Sede Operativa
ME;GENOVESE HUB;VIA STAZIONE N 5;Falcone;ME;Medicina di laboratorio - Aggregazione;Punto di accesso
ME;GENOVESE HUB;VIA ROMA 79;Barcellona Pozzo di Gotto;ME;Medicina di laboratorio - Aggregazione;Punto di accesso
ME;GENOVESE HUB;VIA ROMA 79;Barcellona Pozzo di Gotto;ME;Medicina di laboratorio - Aggregazione;Sede Operativa
ME;HOTEL TERME ACQUA GRAZIA;VIA F. CRISPI 187;Alì Terme;ME;Terme;Sede Operativa
ME;IL CUORE - DIAGNOSTICA E PREVENZIONE CARDIOVASCOLARE DELLA DSSA CARMELINA SIGNORINO & C SAS;VIA CONSOLARE VALERIA 118 E;Giardini-Naxos;ME;Cardiologia;Sede Operativa
ME;IPPOCRATE SRL PADRE PIO;VIA CESARE BATTISTI CONTRADA LITANIA;Furci Siculo;ME;Dialisi;Sede Operativa
ME;LA DIAGNOSTICA DI LURASCHI MARIANNA NUNZIATA & C SAS;VIA ROMA  325;Scaletta Zanclea;ME;Medicina di laboratorio;Sede Operativa
ME;LA DIAGNOSTICA SC A RL;viale San Martino 401 is. 12;Messina;ME;Medicina di laboratorio - Aggregazione;Punto di accesso
ME;LA DIAGNOSTICA SC A RL;via 37/A Fondofucile;Messina;ME;Medicina di laboratorio - Aggregazione;Punto di accesso
ME;LA DIAGNOSTICA SC A RL;via Ghibellina 45 is. 282;Messina;ME;Medicina di laboratorio - Aggregazione;Punto di accesso
ME;LA DIAGNOSTICA SC A RL;via Ugo Bassi 128;Messina;ME;Medicina di laboratorio - Aggregazione;Punto di accesso
ME;LA DIAGNOSTICA SC A RL;viale Italia 1;Messina;ME;Medicina di laboratorio - Aggregazione;Punto di accesso
ME;LA DIAGNOSTICA SC A RL;via Vittorio Veneto 13;Milazzo;ME;Medicina di laboratorio - Aggregazione;Punto di accesso
ME;"LA DIAGNOSTICA SC A RL  
";VIA VITTORIO VENETO N. 15 - ;Milazzo;ME;Medicina di laboratorio - Aggregazione;Sede Operativa
ME;LA FAMIGLIA;VIA S. PALADINO 12;Giardini-Naxos;ME;Consultorio;Sede Operativa
ME;LA MADONNINA SRL;VIA CONSOLARE STRADELLA;Capo d'Orlando;ME;Poliambulatorio;Sede Operativa
ME;LA RINASCENTE SAS DI ANTONINO TRIFIRO' E LUCIANA IMPALLOMENI & C SAS;VIA DEI MILLE IS.  101  n. 243;Messina;ME;Presidio ambulatoriali recupero riabilitazione;Sede Operativa
ME;LA SPADA CENTRO MEDICO DENTISTICO SRL;VIA CADUTI SUL LAVORO 25;Barcellona Pozzo di Gotto;ME;Odontoiatria;Sede Operativa
ME;LAB ANALISI CLINICHE  DOTT CARMELO SAITTA SRL;VIA UMBERTO I  380;Roccalumera;ME;Medicina di laboratorio;Sede Operativa
ME;LAB QUALITY CONTROL SRL;VIA GIOVANNI DEL MAESTRO 8;Messina;ME;Medicina di laboratorio;Sede Operativa
ME;LABORATORIO ANALISI CLINICHE CATALIOTO MARIA;VIA PIRANDELLO 13;Sant'Agata di Militello;ME;Medicina di laboratorio;Sede Operativa
ME;LABORATORIO ANALISI CLINICHE CEIBA DI MASCALI ANTONIO E RUSSO SEBASTIANO SNC;VIA TEVERE;Giardini-Naxos;ME;Medicina di laboratorio;Sede Operativa
ME;LABORATORIO ANALISI CLINICHE DEI DOTTORI ARAGONA GIUSEPPE E ARAGONA PIETRO SNC;VIA B. CROCE  24;Barcellona Pozzo di Gotto;ME;Medicina di laboratorio;Sede Operativa
ME;LABORATORIO ANALISI CLINICHE DEL DOTT TOMASI ANTONINO E C SAS;VIA NAZIONALE  282/284;Capri Leone;ME;Medicina di laboratorio;Sede Operativa
ME;LABORATORIO ANALISI CLINICHE LOMBARDO ANNA;VIA VITT. EMANUELE 55/57;Giardini-Naxos;ME;Medicina di laboratorio;Sede Operativa
ME;LABORATORIO ANALISI CLINICHE NAXOS;VIA MAZZINI  15;Naso;ME;Medicina di laboratorio;Sede Operativa
ME;LABORATORIO ANALISI DI DI BERNARDO S & C SAS;VIA UMBERTO I  21/23;Barcellona Pozzo di Gotto;ME;Medicina di laboratorio;Sede Operativa
ME;LABORATORIO ANALISI DOTT STEFANO LA SPADA E DOTT MARCELLO GALI' SNC ;VIA COLLODI 1;Spadafora;ME;Medicina di laboratorio;Sede Operativa
ME;LABORATORIO ANALISI DOTTSSA TRIFILO' GISELLA;VIA CATANIA  20;Sant'Agata di Militello;ME;Medicina di laboratorio;Sede Operativa
ME;LABORATORIO ANALISI S ALESSIO;VIA CONSOLARE VALERIA 14;Sant'Alessio Siculo;ME;Medicina di laboratorio;Sede Operativa
ME;LABORATORIO DI ANALISI CLINICHE BOMBARA DI MORABITO DOMENICA & C SAS;VIA SAN MARTINO 246;Messina;ME;Medicina di laboratorio;Sede Operativa
ME;LABORATORIO DI ANALISI CLINICHE DEL DOTT BONGIORNO GIUSEPPE E FIGLIA SNC;VIA SERPI  53;San Fratello;ME;Medicina di laboratorio;Sede Operativa
ME;LABORATORIO DI ANALISI CLINICHE SAN NICOLO';VIA UMBERTO I 211/A;Gioiosa Marea;ME;Medicina di laboratorio;Sede Operativa
ME;LABORATORIO DI ANALISI DI STEFANO SRL;VIA RISORGIMENTO 93;Messina;ME;Medicina di laboratorio;Sede Operativa
ME;"LABORATORIO DI ANALISI LA ROSA SAS DELLA DOTTSSA
LAVINIA GIORDANO & C";VIA CESAR BATTISTI IS. 131 NÂ° 265;Messina;ME;Medicina di laboratorio;Sede Operativa
ME;LABORATORIO DIAGNOSTICO BERTUCCI DI P  GROSSO E G BUDA SNC;VIA CENTONZE  101;Messina;ME;Medicina di laboratorio;Sede Operativa
ME;LABORATORIO DIAGNOSTICO DOTTRI SEBASTIANO E CLAUDIO CANFORA SRL;VIALE SAN MARTINO IS. 56 315;Messina;ME;Medicina di laboratorio;Sede Operativa
ME;LABORATORIO S RITA SNC DI TRIFILO' ENNIO MARIA E FIGLI;VIA LUIGI PIRANDELLO  49;Capo d'Orlando;ME;Medicina di laboratorio;Sede Operativa
ME;LABORATORIO SCIENTIFICO DOTT  ROSETTA PANZERA DI GAETANO CAUDULLO  E  C SNC;VIA CATANIA IS. 1/2;Messina;ME;Medicina di laboratorio;Sede Operativa
ME;LABOS SRL AMBULATORIO NEFROLOGIA ED EMODIALISI;VIA LIBERTA' 127;Pace del Mela;ME;Dialisi;Sede Operativa
ME;MEDICAL CENTER SRL;VIA MARINA 163 PIANO PRIMO;Nizza di Sicilia;ME;Presidio ambulatoriali recupero riabilitazione;Sede Operativa
ME;MEDICAL CENTER SRL;VIA MARINA 163;Nizza di Sicilia;ME;Presidi di riabilitazione funzionale di portatori disabilità  fisiche psichiche e sensoriali;Sede Operativa
ME;MEDICAL SYSTEM DELLA DOTTSSA GIOVANNA SCHEPIS & C SAS;VIA GARIBALDI 9 FRAZ. GIAMMORO;Pace del Mela;ME;Medicina di laboratorio;Sede Operativa
ME;NEPHROCARE SPA;SS 114 KM 10 GALATI MARINA;Messina;ME;Dialisi;Sede Operativa
ME;NEPHROCARE SPA;VIA MARCO POLO  499;Messina;ME;Dialisi;Sede Operativa
