ASP;Denominazione;Indirizzo;Citta';Provincia;Attivita';Tipo sede
RG;CENTRO MEDICO SPECIALISTICO EPATOLOGICO ED ECOGRAFICO & C SAS;VIA DEGLI APPENNINI 46;Ragusa;RG;Gastroenterologia;Sede Operativa
RG;CENTRO RADIOLOGICO DOTT ANTONIO CALDARELLA SRL;VIA DELL'ARNO 36;Pozzallo;RG;Radiologia;Sede Operativa
RG;CENTRO SERVIZI MEDICI SC A RL;corso Umberto I 65;Scicli;RG;Medicina di laboratorio - Aggregazione;Punto di accesso
RG;CERAD  SRL;VIA Ecce Homo 183;Ragusa;RG;Radiologia;Sede Operativa
RG;CERAD  SRL;Via Ecce Homo 184;Ragusa;RG;Medicina nucleare;Sede Operativa
RG;CHECK UP ;VIA UMBERTO 65;Scicli;RG;Medicina di laboratorio;Sede Operativa
RG;CLINICA DEL MEDITERRANEO ;VIA E. FIERAMOSCA 100;Ragusa;RG;Procreazione Medicalmente Assistita;Sede Operativa
RG;CMS CENTRO MEDICO SOCIALE PER NEUROMOTULESI;STRADA COM. 42 CICCHITTO ANG. VIA P. E. ARIAS;Vittoria;RG;Presidi di riabilitazione funzionale di portatori disabilità  fisiche psichiche e sensoriali;Sede Operativa
RG;CONSORZIO LABORATORIO ANALISI IBLEO;VIA BUSELLO 3;Modica;RG;Medicina di laboratorio - Aggregazione;Punto Prelievo
RG;CONSORZIO LABORATORIO ANALISI IBLEO;VIA FRONTE 5;Modica;RG;Medicina di laboratorio - Aggregazione;Punto di accesso
RG;CONSORZIO LABORATORIO ANALISI IBLEO;VIA COLOMBO 147;Scicli;RG;Medicina di laboratorio - Aggregazione;Punto di accesso
RG;CONSORZIO LABORATORIO ANALISI IBLEO;VIA G. MATTEOTTI 74;Ragusa;RG;Medicina di laboratorio - Aggregazione;Punto di accesso
RG;CONSORZIO LABORATORIO ANALISI IBLEO;PIAZZA A. SAFFI 5;Comiso;RG;Medicina di laboratorio - Aggregazione;Punto di accesso
RG;CONSORZIO LABORATORIO ANALISI IBLEO;VIA MESSINA 117;Acate;RG;Medicina di laboratorio - Aggregazione;Punto di accesso
RG;CONSORZIO LABORATORIO ANALISI IBLEO  ;VIA MESSINA 117;Acate;RG;Medicina di laboratorio - Aggregazione;Sede Operativa
RG;CSR CONSORZIO SICILIANO DI RIABILITAZIONE A R L;VIA A. VOLTA C/O SCUOLA MEDIA AMORE;Pozzallo;RG;Presidi di riabilitazione funzionale di portatori disabilità  fisiche psichiche e sensoriali;Sede Operativa
RG;CSR CONSORZIO SICILIANO DI RIABILITAZIONE A R L;VIA P. ORSI 18;Modica;RG;Presidi di riabilitazione funzionale di portatori disabilità  fisiche psichiche e sensoriali;Sede Operativa
RG;CSR CONSORZIO SICILIANO RIABILITAZIONE A R L;VIA E. FIERAMOSCA 76;Ragusa;RG;Presidi di riabilitazione funzionale di portatori disabilità  fisiche psichiche e sensoriali;Sede Operativa
RG;CSR CONSORZIO SICILIANO RIABILITAZIONE A RL;VIA SAN BIAGIO NÂ° 233;Comiso;RG;Presidi di riabilitazione funzionale di portatori disabilità  fisiche psichiche e sensoriali;Sede Operativa
RG;DOTT TAGLIARENI SRL;VIA G. CARDUCCI 139;Ragusa;RG;Cardiologia;Sede Operativa
RG;EMOLAB SAS;VIA PSAUMIDA 2/4;Ragusa;RG;Medicina di laboratorio;Sede Operativa
RG;FISIOMEDICA SRL;VIA SEN. ANFUSO 121;Ragusa;RG;Presidio ambulatoriali recupero riabilitazione;Sede Operativa
RG;IBLEA MEDICA SRL;VIA BEATO ANGELICO 16;Ragusa;RG;Dialisi;Sede Operativa
RG;IPPOCRATE SRL;VIA LUCANIA 34;Pozzallo;RG;Dialisi;Sede Operativa
RG;IPPOCRATE SRL;VIA LA PIRA 6;Ispica;RG;Dialisi;Sede Operativa
RG;KAMARINA MEDICA SRL;VIA M. RAPISARDI 1;Vittoria;RG;Dialisi;Sede Operativa
RG;KAMARINA MEDICA SRL; VIA S. ANTONIO 16;Comiso;RG;Dialisi;Sede Operativa
RG;LAB-LABORATORIO ANALISI DEL DR BATTAGLIA GIOVANNI & C SAS;VIA FERRERI 26;Ragusa;RG;Medicina di laboratorio;Sede Operativa
RG;LABORATORIO ANALISI ADAMO SRL;VIA GARIBALDI 31/B;Pozzallo;RG;Medicina di laboratorio;Sede Operativa
RG;LABORATORIO ANALISI CANNIZZO FRANCESCO SRL;VIA BRESCIA 178;Vittoria;RG;Medicina di laboratorio;Sede Operativa
RG;LABORATORIO ANALISI CLINICHE DOTT  MICHELE BOREALE SAS;VIA B. SPADARO 10;Ispica;RG;Medicina di laboratorio;Sede Operativa
RG;LABORATORIO ANALISI CLINICHE DOTT D'ERRICO ANGELO MARIO;VIA U. RATTAZZI 64;Vittoria;RG;Medicina di laboratorio;Sede Operativa
RG;LABORATORIO ANALISI CLINICHE DOTT G BRINCH E DOTT G BATTAGLIA;VIA DEL SACRO CUORE 27;Ragusa;RG;Medicina di laboratorio;Sede Operativa
RG;LABORATORIO ANALISI CLINICHE EMILIO CARMELO & C SNC;VIA STUDI 34;Pozzallo;RG;Medicina di laboratorio;Sede Operativa
RG;LABORATORIO ANALISI VIAGIATORI & SCHININA';VIA F.LLI BANDIERA 32;Ragusa;RG;Medicina di laboratorio;Sede Operativa
RG;MEDILAB SCARL;via Monsignor Iacono n, 20;Ragusa;RG;Medicina di laboratorio - Aggregazione;Punto di accesso
RG;OSIRIS ;CONTRADA COZZO ROTONDO 12/B;Modica;RG;Comunità  Terapeutica Assistita;Sede Operativa
RG;RADIOLOGIA SALLEMI SRL;VIA CONTE DI TORINO 18;Comiso;RG;Radiologia;Sede Operativa
RG;SALUS SRL;VIA F. CRISPI 39 (EX VIA GEN. CASCINO 51);Comiso;RG;Presidio ambulatoriali recupero riabilitazione;Sede Operativa
RG;SAMOT ONLUS;PIAZZA ANCIONE 2;Ragusa;RG;Assistenza domiciliare persone in fase terminale;Sede Operativa
RG;SAMOT RAGUSA ONLUS;VIA M. RUMOR 10;Ragusa;RG;Assistenza domiciliare persone in fase terminale;Sede Operativa
RG;STUDIO DI CARDIOLOGIA DOTT GIANNONE SALVATORE;VIA GARIBALDI 7;Pozzallo;RG;Cardiologia;Sede Operativa
RG;STUDIO DI DERMATOLOGIA AMBROGIO & C SAS; VIA CUPOLETTI 28/30;Ragusa;RG;Dermatologia;Sede Operativa
RG;STUDIO DI MEDICINA FISICA E RIABILITAZIONE;VIA SACRO CUORE 169;Modica;RG;Presidio ambulatoriali recupero riabilitazione;Sede Operativa
RG;STUDIO ODONTOIATRICO CASABURI DOTTSSA MARCELLA ANNA;VIA RESISTENZA PARTIGIANA 27;Modica;RG;Odontoiatria;Sede Operativa
RG;STUDIO ODONTOIATRICO CUTRERA S.R.L.;VIA ALESSANDRIA 33 ;Vittoria;RG;Odontoiatria;Sede Operativa
RG;STUDIO ODONTOIATRICO FIGURA PIETRO;VIA DA PROCIDA 28;Ispica;RG;Odontoiatria;Sede Operativa
RG;VILLA MARGHERITA;VIA RIGHI ANG. VIA EUCLIDE;Comiso;RG;Comunità  Terapeutica Assistita;Sede Operativa
RG;VILLA MARTA;VIA ENRICO MATTEI 4;Ragusa;RG;Comunità  Terapeutica Assistita;Sede Operativa
RG;VILLA SAN GIORGIO;VIA FALCONE 3;Ragusa;RG;Residenza Sanitaria Assistita;Sede Operativa
RG;VILLA SAN GIORGIO;VIA MELILLI 10/12;Ragusa;RG;Comunità  Terapeutica Assistita;Sede Operativa
